#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.010102;-0.000588;-0.000310;-0.000035;0;0.000410;0.000554;0.000391;0.000235;0.000291;0.000052;-0.000194;-0.000582;3.522759;32.085732;-1.942029;4.764154;3.129644;8.724898;-0.653201;-0.508409;0.439173;-0.004256
0.010202;-0.000625;-0.000305;-0.000057;0.000031;0.000403;0.000544;0.000414;0.000253;0.000299;0.000059;-0.000230;-0.000576;3.511315;32.085732;-1.953473;4.752710;2.069148;8.155714;-0.767393;-0.557658;0.439179;-0.004256
0.010302;-0.000653;-0.000308;-0.000088;0.000064;0.000391;0.000528;0.000437;0.000270;0.000274;0.000053;-0.000280;-0.000556;3.534203;32.093361;-1.930585;4.787043;-1.292958;5.227918;-1.490213;-0.907910;0.439165;-0.004256
0.010402;-0.000685;-0.000302;-0.000109;0.000096;0.000383;0.000516;0.000451;0.000284;0.000278;0.000058;-0.000319;-0.000543;3.526573;32.089539;-1.934399;4.775599;-2.709771;4.203500;-2.012400;-1.154038;0.439169;-0.004255
0.010502;-0.000706;-0.000301;-0.000124;0.000117;0.000382;0.000516;0.000468;0.000297;0.000277;0.000060;-0.000348;-0.000544;3.534203;32.093361;-1.930585;4.787043;-3.551919;3.680250;-2.423532;-1.360862;0.439165;-0.004256
0.010602;-0.000679;-0.000316;-0.000109;0.000084;0.000386;0.000521;0.000473;0.000297;0.000287;0.000060;-0.000317;-0.000558;3.526573;32.089539;-1.942029;4.775599;-2.029706;5.045320;-1.647014;-0.956621;0.439169;-0.004257
0.010702;-0.000653;-0.000328;-0.000088;0.000050;0.000393;0.000525;0.000469;0.000294;0.000307;0.000062;-0.000280;-0.000571;3.538018;32.093361;-1.926770;4.790857;0.198032;7.015910;-1.050582;-0.656027;0.439164;-0.004256
0.010802;-0.000631;-0.000337;-0.000064;0.000017;0.000405;0.000537;0.000463;0.000289;0.000334;0.000064;-0.000240;-0.000594;3.518944;32.085732;-1.945844;4.760340;2.935162;9.487839;-0.657917;-0.466712;0.439175;-0.004256
0.010902;-0.000604;-0.000351;-0.000046;-0.000015;0.000417;0.000555;0.000463;0.000286;0.000340;0.000060;-0.000210;-0.000618;3.522759;32.089539;-1.938214;4.771784;4.443073;10.780783;-0.525841;-0.405819;0.439171;-0.004255
0.011002;-0.000586;-0.000360;-0.000033;-0.000034;0.000425;0.000567;0.000456;0.000282;0.000345;0.000063;-0.000196;-0.000626;3.538018;32.093361;-1.926770;4.790857;5.658905;11.844843;-0.435059;-0.364915;0.439164;-0.004256
0.011102;-0.000615;-0.000351;-0.000048;0.000002;0.000430;0.000577;0.000451;0.000286;0.000342;0.000067;-0.000238;-0.000618;3.522759;32.089539;-1.938214;4.771784;4.726857;11.155846;-0.500736;-0.411978;0.439171;-0.004255
0.011202;-0.000643;-0.000344;-0.000066;0.000040;0.000438;0.000595;0.000451;0.000289;0.000325;0.000067;-0.000286;-0.000617;3.530388;32.093361;-1.934399;4.779413;3.019343;9.728729;-0.657663;-0.513944;0.439169;-0.004256
0.011302;-0.000673;-0.000334;-0.000079;0.000078;0.000448;0.000611;0.000443;0.000290;0.000320;0.000072;-0.000329;-0.000614;3.515130;32.085732;-1.945844;4.760340;2.110471;9.049579;-0.755281;-0.590988;0.439175;-0.004255
0.011402;-0.000700;-0.000333;-0.000105;0.000117;0.000451;0.000622;0.000446;0.000295;0.000283;0.000062;-0.000384;-0.000598;3.518944;32.085732;-1.942029;4.767969;-1.129693;6.091269;-1.361958;-0.945055;0.439171;-0.004255
0.011502;-0.000720;-0.000333;-0.000117;0.000140;0.000451;0.000620;0.000447;0.000299;0.000278;0.000064;-0.000410;-0.000584;3.534203;32.089539;-1.926770;4.787043;-2.171254;5.227494;-1.676335;-1.125599;0.439164;-0.004255
0.011602;-0.000700;-0.000351;-0.000103;0.000106;0.000454;0.000617;0.000458;0.000300;0.000291;0.000060;-0.000370;-0.000596;3.518944;32.085732;-1.945844;4.760340;-0.768749;6.488662;-1.268714;-0.870745;0.439175;-0.004256
0.011702;-0.000679;-0.000368;-0.000087;0.000071;0.000452;0.000608;0.000471;0.000304;0.000311;0.000064;-0.000331;-0.000602;3.534203;32.093361;-1.926770;4.787043;1.100276;8.248902;-0.903752;-0.645203;0.439165;-0.004255
0.011802;-0.000663;-0.000382;-0.000069;0.000035;0.000456;0.000607;0.000487;0.000310;0.000336;0.000066;-0.000290;-0.000624;3.538018;32.093361;-1.922956;4.790857;3.367844;10.452225;-0.628951;-0.485966;0.439164;-0.004255
0.011902;-0.000643;-0.000395;-0.000049;0;0.000458;0.000603;0.000496;0.000312;0.000364;0.000067;-0.000248;-0.000642;3.526573;32.089539;-1.938214;4.775599;5.598632;12.539056;-0.452864;-0.382333;0.439169;-0.004256
0.012002;-0.000624;-0.000414;-0.000052;-0.000021;0.000456;0.000601;0.000512;0.000318;0.000349;0.000053;-0.000238;-0.000645;3.549462;32.097172;-1.911511;4.806116;4.576146;11.497404;-0.539520;-0.412268;0.439158;-0.004255
0.012102;-0.000632;-0.000417;-0.000084;0.000014;0.000435;0.000577;0.000519;0.000325;0.000324;0.000045;-0.000287;-0.000599;3.541832;32.097172;-1.922956;4.794672;1.434800;8.570851;-0.872315;-0.559693;0.439164;-0.004256
0.012202;-0.000636;-0.000416;-0.000113;0.000050;0.000419;0.000558;0.000521;0.000329;0.000304;0.000042;-0.000334;-0.000556;3.534203;32.093361;-1.930585;4.783228;-0.761850;6.528900;-1.273440;-0.744284;0.439167;-0.004256
0.012302;-0.000640;-0.000413;-0.000138;0.000086;0.000405;0.000544;0.000518;0.000333;0.000286;0.000041;-0.000380;-0.000515;3.534203;32.093361;-1.930585;4.783228;-2.508006;4.916989;-1.818126;-1.005927;0.439167;-0.004256
0.012402;-0.000643;-0.000408;-0.000161;0.000122;0.000393;0.000535;0.000513;0.000336;0.000266;0.000041;-0.000428;-0.000477;3.534203;32.089539;-1.930585;4.783228;-4.141588;3.411793;-2.787113;-1.485606;0.439165;-0.004256
0.012502;-0.000637;-0.000406;-0.000174;0.000147;0.000387;0.000530;0.000502;0.000335;0.000251;0.000042;-0.000458;-0.000446;3.530388;32.093361;-1.930585;4.779413;-4.740251;2.810621;-3.421305;-1.829257;0.439169;-0.004255
0.012602;-0.000591;-0.000418;-0.000153;0.000116;0.000393;0.000534;0.000482;0.000321;0.000251;0.000031;-0.000424;-0.000439;3.534203;32.093361;-1.930585;4.783228;-3.015077;4.017970;-2.176719;-1.233689;0.439167;-0.004256
0.012702;-0.000545;-0.000428;-0.000131;0.000086;0.000402;0.000540;0.000461;0.000306;0.000251;0.000020;-0.000390;-0.000435;3.534203;32.093361;-1.934399;4.783228;-1.152859;5.362877;-1.457586;-0.894819;0.439167;-0.004257
0.012802;-0.000500;-0.000439;-0.000108;0.000057;0.000411;0.000549;0.000438;0.000290;0.000251;0.000011;-0.000356;-0.000433;3.530388;32.089539;-1.934399;4.779413;0.705143;6.701170;-1.028208;-0.695652;0.439167;-0.004256
0.012902;-0.000456;-0.000448;-0.000083;0.000027;0.000423;0.000561;0.000413;0.000273;0.000251;0.000003;-0.000321;-0.000433;3.534203;32.089539;-1.934399;4.779413;2.707748;8.179667;-0.721070;-0.555656;0.439167;-0.004257
0.013002;-0.000424;-0.000454;-0.000066;0.000011;0.000436;0.000575;0.000387;0.000257;0.000245;-0.000005;-0.000302;-0.000430;3.530388;32.089539;-1.934399;4.779413;3.935307;8.994931;-0.583564;-0.503581;0.439167;-0.004256
0.013102;-0.000436;-0.000445;-0.000081;0.000049;0.000435;0.000578;0.000375;0.000255;0.000225;0;-0.000347;-0.000405;3.522759;32.089539;-1.942029;4.767969;2.694295;7.914315;-0.714589;-0.602894;0.439173;-0.004256
0.013202;-0.000452;-0.000437;-0.000098;0.000085;0.000429;0.000574;0.000372;0.000258;0.000208;0.000005;-0.000389;-0.000379;3.526573;32.089539;-1.938214;4.775599;1.399106;6.858854;-0.889704;-0.721322;0.439169;-0.004256
0.013302;-0.000472;-0.000433;-0.000119;0.000119;0.000416;0.000555;0.000382;0.000269;0.000196;0.000011;-0.000428;-0.000350;3.522759;32.093361;-1.942029;4.767969;-0.148052;5.670233;-1.178527;-0.884578;0.439175;-0.004256
0.013402;-0.000493;-0.000428;-0.000141;0.000152;0.000399;0.000532;0.000399;0.000283;0.000187;0.000016;-0.000467;-0.000323;3.526573;32.089539;-1.934399;4.775599;-1.704617;4.514630;-1.612134;-1.117585;0.439169;-0.004255
0.013502;-0.000501;-0.000426;-0.000156;0.000172;0.000384;0.000510;0.000413;0.000294;0.000184;0.000020;-0.000490;-0.000301;3.526573;32.089539;-1.934399;4.775599;-2.494658;4.001419;-1.884913;-1.250331;0.439169;-0.004255
0.013602;-0.000467;-0.000440;-0.000139;0.000136;0.000379;0.000494;0.000419;0.000293;0.000196;0.000013;-0.000447;-0.000303;3.526573;32.093361;-1.934399;4.779413;-0.974567;5.276414;-1.294510;-0.886842;0.439169;-0.004255
0.013702;-0.000433;-0.000451;-0.000120;0.000100;0.000376;0.000482;0.000422;0.000292;0.000208;0.000006;-0.000406;-0.000307;3.530388;32.089539;-1.934399;4.779413;0.555758;6.541763;-0.934504;-0.669269;0.439167;-0.004256
0.013802;-0.000399;-0.000462;-0.000101;0.000065;0.000375;0.000472;0.000423;0.000289;0.000220;-0.000001;-0.000364;-0.000314;3.530388;32.089539;-1.934399;4.775599;2.272847;7.972616;-0.666695;-0.513808;0.439169;-0.004256
0.013902;-0.000365;-0.000471;-0.000080;0.000030;0.000376;0.000465;0.000420;0.000284;0.000232;-0.000007;-0.000322;-0.000321;3.526573;32.093361;-1.934399;4.775599;4.034036;9.420943;-0.477412;-0.407366;0.439171;-0.004255
0.014003;-0.000342;-0.000476;-0.000066;0.000008;0.000377;0.000460;0.000417;0.000281;0.000239;-0.000012;-0.000297;-0.000326;3.522759;32.089539;-1.938214;4.771784;5.070299;10.265408;-0.389582;-0.358612;0.439171;-0.004255
0.014103;-0.000360;-0.000465;-0.000083;0.000043;0.000369;0.000455;0.000418;0.000287;0.000230;-0.000005;-0.000338;-0.000311;3.526573;32.089539;-1.938214;4.779413;3.905189;9.394440;-0.470859;-0.409215;0.439167;-0.004256
0.014203;-0.000377;-0.000453;-0.000099;0.000079;0.000363;0.000452;0.000416;0.000292;0.000219;0.000003;-0.000380;-0.000296;3.526573;32.089539;-1.938214;4.775599;2.725636;8.490748;-0.571362;-0.474803;0.439169;-0.004256
0.014303;-0.000395;-0.000441;-0.000115;0.000115;0.000359;0.000453;0.000412;0.000295;0.000208;0.000009;-0.000423;-0.000281;3.530388;32.089539;-1.938214;4.775599;1.621801;7.638085;-0.686765;-0.556120;0.439169;-0.004257
0.014403;-0.000413;-0.000428;-0.000130;0.000151;0.000357;0.000456;0.000405;0.000297;0.000194;0.000016;-0.000465;-0.000267;3.530388;32.089539;-1.938214;4.779413;0.526115;6.775077;-0.831279;-0.662088;0.439167;-0.004257
0.014503;-0.000421;-0.000419;-0.000135;0.000176;0.000359;0.000464;0.000393;0.000293;0.000185;0.000021;-0.000492;-0.000258;3.530388;32.089539;-1.934399;4.775599;0.155733;6.489876;-0.878110;-0.719694;0.439169;-0.004256
0.014603;-0.000389;-0.000424;-0.000109;0.000145;0.000372;0.000478;0.000372;0.000277;0.000188;0.000015;-0.000454;-0.000269;3.526573;32.089539;-1.938214;4.779413;2.022503;7.913414;-0.608773;-0.578474;0.439167;-0.004256
0.014703;-0.000357;-0.000431;-0.000083;0.000115;0.000385;0.000490;0.000351;0.000262;0.000192;0.000008;-0.000414;-0.000279;3.515130;32.089539;-1.945844;4.756525;3.899477;9.353801;-0.420372;-0.477991;0.439179;-0.004255
0.014803;-0.000330;-0.000441;-0.000061;0.000082;0.000390;0.000489;0.000343;0.000253;0.000199;0.000002;-0.000370;-0.000286;3.522759;32.089539;-1.938214;4.767969;5.427348;10.551202;-0.305307;-0.403951;0.439173;-0.004255
0.014903;-0.000303;-0.000452;-0.000041;0.000047;0.000392;0.000482;0.000342;0.000247;0.000209;-0.000005;-0.000325;-0.000293;3.518944;32.089539;-1.945844;4.760340;6.894079;11.738288;-0.217196;-0.341407;0.439177;-0.004256
0.015003;-0.000290;-0.000460;-0.000032;0.000024;0.000385;0.000465;0.000352;0.000250;0.000217;-0.000009;-0.000294;-0.000293;3.526573;32.089539;-1.938214;4.771784;7.475090;12.247039;-0.186058;-0.306372;0.439171;-0.004256
0.015103;-0.000316;-0.000452;-0.000055;0.000055;0.000368;0.000442;0.000371;0.000265;0.000211;-0.000002;-0.000330;-0.000273;3.526573;32.093361;-1.934399;4.775599;5.862895;11.088990;-0.264762;-0.341161;0.439171;-0.004255
0.015203;-0.000341;-0.000444;-0.000078;0.000086;0.000352;0.000421;0.000390;0.000280;0.000206;0.000006;-0.000366;-0.000255;3.530388;32.089539;-1.934399;4.779413;4.303223;9.966542;-0.358271;-0.384010;0.439167;-0.004256
0.015303;-0.000366;-0.000435;-0.000099;0.000118;0.000336;0.000403;0.000405;0.000293;0.000202;0.000013;-0.000403;-0.000239;3.526573;32.089539;-1.934399;4.779413;2.791284;8.871550;-0.471519;-0.438623;0.439167;-0.004255
0.015403;-0.000388;-0.000425;-0.000120;0.000151;0.000323;0.000388;0.000417;0.000305;0.000196;0.000019;-0.000442;-0.000223;3.526573;32.089539;-1.934399;4.779413;1.264529;7.721925;-0.621615;-0.516203;0.439167;-0.004255
0.015503;-0.000399;-0.000418;-0.000132;0.000171;0.000313;0.000377;0.000423;0.000311;0.000192;0.000024;-0.000465;-0.000213;3.530388;32.089539;-1.938214;4.779413;0.485128;7.169014;-0.708809;-0.561684;0.439167;-0.004257
0.015603;-0.000368;-0.000425;-0.000112;0.000137;0.000315;0.000373;0.000419;0.000306;0.000203;0.000017;-0.000424;-0.000224;3.530388;32.093361;-1.934399;4.783228;2.068583;8.434399;-0.517045;-0.450885;0.439167;-0.004256
0.015703;-0.000337;-0.000432;-0.000091;0.000103;0.000319;0.000374;0.000412;0.000298;0.000212;0.000010;-0.000382;-0.000236;3.526573;32.089539;-1.934399;4.779413;3.681535;9.714041;-0.372940;-0.370700;0.439167;-0.004255
0.015803;-0.000305;-0.000439;-0.000069;0.000068;0.000325;0.000377;0.000402;0.000289;0.000221;0.000004;-0.000341;-0.000249;3.530388;32.089539;-1.934399;4.779413;5.340994;11.029594;-0.259453;-0.309780;0.439167;-0.004256
0.015903;-0.000274;-0.000446;-0.000046;0.000035;0.000333;0.000383;0.000389;0.000278;0.000228;-0.000003;-0.000301;-0.000261;3.530388;32.093361;-1.934399;4.779413;6.958670;12.270088;-0.172342;-0.265620;0.439169;-0.004256
0.016003;-0.000253;-0.000448;-0.000031;0.000015;0.000340;0.000391;0.000374;0.000269;0.000230;-0.000008;-0.000277;-0.000270;3.526573;32.089539;-1.934399;4.779413;7.866086;12.914814;-0.129812;-0.247558;0.439167;-0.004255
0.016103;-0.000274;-0.000435;-0.000046;0.000052;0.000339;0.000396;0.000365;0.000270;0.000215;-0.000001;-0.000320;-0.000257;3.526573;32.089539;-1.934399;4.779413;6.580050;11.850725;-0.182039;-0.291182;0.439167;-0.004255
0.016203;-0.000294;-0.000421;-0.000061;0.000088;0.000340;0.000404;0.000354;0.000268;0.000201;0.000005;-0.000362;-0.000245;3.526573;32.089539;-1.934399;4.779413;5.359516;10.830976;-0.240594;-0.343596;0.439167;-0.004255
0.016303;-0.000314;-0.000406;-0.000074;0.000125;0.000342;0.000415;0.000341;0.000265;0.000185;0.000012;-0.000405;-0.000232;3.530388;32.089539;-1.934399;4.779413;4.234067;9.893397;-0.304039;-0.405527;0.439167;-0.004256
0.016403;-0.000337;-0.000394;-0.000089;0.000162;0.000343;0.000421;0.000332;0.000264;0.000169;0.000018;-0.000447;-0.000217;3.522759;32.085732;-1.945844;4.767969;2.923588;8.799622;-0.397373;-0.485646;0.439171;-0.004257
0.016503;-0.000351;-0.000386;-0.000098;0.000186;0.000341;0.000421;0.000328;0.000264;0.000160;0.000024;-0.000471;-0.000204;3.526573;32.089539;-1.938214;4.775599;2.285564;8.323801;-0.444616;-0.528395;0.439169;-0.004256
0.016603;-0.000327;-0.000396;-0.000078;0.000151;0.000343;0.000416;0.000325;0.000257;0.000168;0.000018;-0.000425;-0.000211;3.518944;32.089539;-1.945844;4.767969;3.665877;9.421300;-0.326066;-0.441005;0.439173;-0.004256
0.016703;-0.000305;-0.000408;-0.000061;0.000115;0.000339;0.000400;0.000334;0.000256;0.000181;0.000013;-0.000378;-0.000217;3.526573;32.085732;-1.938214;4.779413;4.877532;10.437346;-0.242782;-0.366171;0.439165;-0.004256
0.016803;-0.000281;-0.000420;-0.000045;0.000078;0.000333;0.000382;0.000344;0.000257;0.000195;0.000006;-0.000331;-0.000223;3.526573;32.089539;-1.934399;4.779413;6.135818;11.508042;-0.172037;-0.302610;0.439167;-0.004255
0.016903;-0.000256;-0.000430;-0.000029;0.000041;0.000328;0.000367;0.000353;0.000257;0.000209;0.000001;-0.000285;-0.000232;3.530388;32.093361;-1.930585;4.779413;7.486982;12.659410;-0.109243;-0.249296;0.439169;-0.004255
0.017003;-0.000240;-0.000437;-0.000019;0.000016;0.000322;0.000354;0.000362;0.000260;0.000219;-0.000004;-0.000257;-0.000236;3.526573;32.089539;-1.934399;4.779413;8.132523;13.216227;-0.082997;-0.221467;0.439167;-0.004255
0.017103;-0.000264;-0.000426;-0.000041;0.000048;0.000309;0.000338;0.000375;0.000272;0.000213;0.000002;-0.000295;-0.000221;3.530388;32.089539;-1.934399;4.779413;6.571829;12.050559;-0.144049;-0.250358;0.439167;-0.004256
0.017203;-0.000288;-0.000415;-0.000062;0.000080;0.000297;0.000326;0.000385;0.000282;0.000206;0.000008;-0.000334;-0.000206;3.530388;32.089539;-1.934399;4.779413;5.027158;10.872699;-0.217329;-0.288010;0.439167;-0.004256
0.017303;-0.000310;-0.000403;-0.000082;0.000113;0.000286;0.000317;0.000392;0.000291;0.000198;0.000015;-0.000374;-0.000192;3.530388;32.089539;-1.930585;4.779413;3.536955;9.724077;-0.304618;-0.336153;0.439167;-0.004255
0.017403;-0.000332;-0.000391;-0.000101;0.000146;0.000277;0.000311;0.000395;0.000298;0.000189;0.000023;-0.000415;-0.000180;3.530388;32.093361;-1.934399;4.783228;2.047646;8.555992;-0.415679;-0.400350;0.439167;-0.004256
0.017503;-0.000343;-0.000381;-0.000111;0.000168;0.000272;0.000309;0.000394;0.000300;0.000183;0.000027;-0.000440;-0.000172;3.530388;32.089539;-1.930585;4.779413;1.386745;8.062350;-0.469320;-0.438803;0.439167;-0.004255
0.017603;-0.000312;-0.000387;-0.000089;0.000135;0.000278;0.000315;0.000383;0.000290;0.000191;0.000020;-0.000400;-0.000185;3.530388;32.089539;-1.934399;4.783228;3.021116;9.325904;-0.325661;-0.361530;0.439165;-0.004256
0.017703;-0.000281;-0.000393;-0.000065;0.000102;0.000286;0.000323;0.000369;0.000278;0.000197;0.000013;-0.000360;-0.000198;3.530388;32.089539;-1.930585;4.783228;4.675804;10.590354;-0.215009;-0.305094;0.439165;-0.004255
0.017803;-0.000250;-0.000397;-0.000041;0.000070;0.000297;0.000334;0.000352;0.000265;0.000202;0.000006;-0.000320;-0.000211;3.530388;32.089539;-1.926770;4.783228;6.375089;11.874475;-0.125741;-0.262186;0.439165;-0.004254
0.017903;-0.000219;-0.000403;-0.000016;0.000038;0.000309;0.000346;0.000332;0.000251;0.000207;-0.000001;-0.000281;-0.000225;3.534203;32.089539;-1.930585;4.783228;8.085443;13.153115;-0.053472;-0.228928;0.439165;-0.004256
0.018003;-0.000200;-0.000406;0;0.000019;0.000319;0.000359;0.000314;0.000238;0.000207;-0.000006;-0.000257;-0.000233;3.526573;32.089539;-1.938214;4.771784;9.040468;13.808322;-0.017556;-0.216289;0.439171;-0.004256
0.018103;-0.000225;-0.000395;-0.000018;0.000054;0.000314;0.000356;0.000314;0.000242;0.000194;0.000001;-0.000297;-0.000217;3.530388;32.089539;-1.934399;4.779413;7.479569;12.545756;-0.068645;-0.252923;0.439167;-0.004256
0.018203;-0.000253;-0.000385;-0.000038;0.000087;0.000302;0.000345;0.000323;0.000250;0.000183;0.000008;-0.000334;-0.000200;3.526573;32.085732;-1.938214;4.771784;5.788717;11.221285;-0.138167;-0.293666;0.439169;-0.004256
0.018303;-0.000282;-0.000378;-0.000061;0.000119;0.000286;0.000324;0.000342;0.000263;0.000177;0.000014;-0.000369;-0.000181;3.530388;32.089539;-1.934399;4.779413;4.026956;9.903401;-0.231229;-0.337526;0.439167;-0.004256
0.018403;-0.000310;-0.000370;-0.000084;0.000149;0.000269;0.000302;0.000361;0.000278;0.000173;0.000021;-0.000406;-0.000163;3.534203;32.089539;-1.930585;4.783228;2.228835;8.551710;-0.356374;-0.395267;0.439165;-0.004256
0.018503;-0.000326;-0.000365;-0.000099;0.000168;0.000255;0.000282;0.000377;0.000289;0.000172;0.000027;-0.000426;-0.000150;3.530388;32.093361;-1.930585;4.779413;1.283490;7.903778;-0.433329;-0.424550;0.439169;-0.004255
0.018603;-0.000299;-0.000374;-0.000082;0.000131;0.000251;0.000272;0.000383;0.000287;0.000186;0.000020;-0.000382;-0.000160;3.530388;32.093361;-1.930585;4.787043;2.644643;9.035364;-0.312826;-0.339111;0.439165;-0.004255
0.018703;-0.000272;-0.000382;-0.000064;0.000095;0.000249;0.000264;0.000386;0.000284;0.000198;0.000014;-0.000339;-0.000171;3.530388;32.089539;-1.930585;4.787043;4.054982;10.188991;-0.215936;-0.273981;0.439164;-0.004255
0.018803;-0.000243;-0.000389;-0.000046;0.000058;0.000248;0.000258;0.000386;0.000280;0.000210;0.000007;-0.000297;-0.000183;3.530388;32.093361;-1.930585;4.787043;5.423565;11.280409;-0.141184;-0.225301;0.439165;-0.004255
0.018903;-0.000213;-0.000396;-0.000026;0.000023;0.000251;0.000256;0.000382;0.000273;0.000221;0;-0.000255;-0.000196;3.530388;32.093361;-1.934399;4.783228;6.927982;12.474482;-0.073609;-0.186019;0.439167;-0.004256
0.019003;-0.000194;-0.000399;-0.000014;0.000001;0.000252;0.000257;0.000377;0.000269;0.000226;-0.000006;-0.000230;-0.000205;3.530388;32.093361;-1.930585;4.783228;7.712876;13.056150;-0.042701;-0.168632;0.439167;-0.004255
0.019103;-0.000215;-0.000386;-0.000032;0.000035;0.000246;0.000255;0.000377;0.000273;0.000215;0.000001;-0.000272;-0.000193;3.534203;32.093361;-1.930585;4.783228;6.257624;11.885833;-0.095710;-0.201882;0.439167;-0.004256
0.019203;-0.000236;-0.000373;-0.000049;0.000070;0.000242;0.000256;0.000375;0.000276;0.000204;0.000007;-0.000314;-0.000181;3.534203;32.093361;-1.930585;4.787043;4.848352;10.733888;-0.157657;-0.243899;0.439165;-0.004256
0.019303;-0.000257;-0.000359;-0.000065;0.000106;0.000239;0.000260;0.000369;0.000276;0.000190;0.000013;-0.000356;-0.000169;3.534203;32.093361;-1.926770;4.783228;3.482743;9.603110;-0.231466;-0.297999;0.439167;-0.004255
0.019403;-0.000278;-0.000345;-0.000081;0.000142;0.000239;0.000267;0.000360;0.000276;0.000176;0.000018;-0.000398;-0.000158;3.534203;32.093361;-1.930585;4.787043;2.148716;8.481066;-0.322874;-0.368556;0.439165;-0.004256
0.019503;-0.000289;-0.000335;-0.000088;0.000166;0.000242;0.000277;0.000348;0.000271;0.000165;0.000024;-0.000425;-0.000150;3.530388;32.089539;-1.930585;4.783228;1.565855;7.975267;-0.365654;-0.417030;0.439165;-0.004255
0.019603;-0.000259;-0.000340;-0.000063;0.000135;0.000256;0.000293;0.000325;0.000254;0.000168;0.000017;-0.000386;-0.000164;3.530388;32.093361;-1.930585;4.783228;3.269974;9.225718;-0.230729;-0.352365;0.439167;-0.004255
0.019703;-0.000229;-0.000344;-0.000037;0.000105;0.000272;0.000312;0.000300;0.000235;0.000170;0.000010;-0.000347;-0.000177;3.530388;32.093361;-1.926770;4.783228;5.060639;10.540599;-0.122921;-0.302665;0.439167;-0.004254
0.019803;-0.000203;-0.000351;-0.000014;0.000073;0.000282;0.000321;0.000284;0.000222;0.000174;0.000004;-0.000305;-0.000187;3.526573;32.089539;-1.934399;4.775599;6.606889;11.694518;-0.049894;-0.261097;0.439169;-0.004255
0.019903;-0.000178;-0.000360;0.000007;0.000039;0.000288;0.000322;0.000276;0.000212;0.000181;-0.000003;-0.000260;-0.000196;3.518944;32.085732;-1.945844;4.764154;8.008910;12.770165;0.004008;-0.223362;0.439173;-0.004256
0.020004;-0.000168;-0.000368;0.000016;0.000016;0.000284;0.000311;0.000283;0.000212;0.000188;-0.000008;-0.000229;-0.000198;3.530388;32.093361;-1.934399;4.779413;8.485364;13.157712;0.019772;-0.199902;0.439169;-0.004256
0.020104;-0.000198;-0.000360;-0.000007;0.000047;0.000268;0.000291;0.000301;0.000225;0.000182;-0.000001;-0.000265;-0.000179;3.530388;32.093361;-1.930585;4.783228;6.752555;11.867898;-0.039393;-0.226213;0.439167;-0.004255
